﻿RecipeId,Name,CookTime,Images,RecipeCategory,Keywords,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
48,Boston kremalı turta,PT2H15M,character(0),Kek,"C (""Tatlı"", ""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""margarin"", ""kek unu"", ""kabartma tozu"", ""tuz"", ""şeker"", ""vanilya"", ""yumurta"", ""süt"", ""şeker"", ""süt"", ""un"","" tuz "","" vanilya "","" tereyağı "","" vanilya "")",2,2,688.2,36.4,12.9,105.9,722.3,84,1.6,46.2,8.8,"C (""Yumuşak zirveler oluşana kadar yumurta aklarını çırpın."", ""Yavaş yavaş 1/2 su bardağı şekeri ekleyin, çok sert zirveler oluşana kadar atın."", ""Kalan kuru malzemeleri başka bir kaseye bir araya getirin.ve vanilya. "","" Orta hızda 1 dakika çırpın. "","" Kalan süt ve yumurta sarısı ekleyin. "","" 1 dakikayı çırpın, kase çırpın.25 dakika boyunca 350 ° F fırında 1.5 inç yuvarlak tavalar. "","" 10 dakika soğutun ve tavalardan çıkarın. "","" Tamamen soğutun.
""Çikolata sır ile don."", ""Fransız muhallebi dolgusu: tencerede şeker, un, mısır nişastası ve tuzu birleştirin. Yavaş yavaş sütü karıştırın."", ""Karışın ve kaynatıncaya kadar karıştırın ve karıştırın; pişirin ve 2-3 dakika daha uzun""Sıcak karışıma geri dönün."""","" Çikolata Sır: Çikolata ve tereyağını sürekli karıştırarak eritin. ""
""3 yemek kaşığı kaynar suda karıştırın."", ""Yeterli su (yaklaşık 2 çay kaşığı), bir seferde bir çay kaşığı, dökme kıvamının orta sırını oluşturmak için.taraflar. "")"
49,Tavuk Göğüsleri Lombardi,PT1H15M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/m1z1F8S5mAZgyImm5zYw_Lombardi%20Chicken%203.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/01481162521.jpeg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/Sa0Yu0UyRoyh1B03oLnD_20161102_174049.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/01477708512.jpeg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/tHou0UsyTiAsfQo29Fpi_Lombardi%20Chicken%202.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/X2b0bl8aTGivq4ErsD3g_Lombardi%20chicken%201.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/picvZU6rd.jpg"")",Tavuk göğsü,"C (""Tavuk"", ""Kümes hayvanları"", ""et"", ""Avrupa"", ""Çok Düşük Karbonhidratlar"", ""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""taze mantar"", ""tereyağı"", ""kemiksiz derisiz tavuk göğsü yarısı"", ""un"", ""tereyağı"", ""marsala"", ""tavuk suyu"", ""tuz"", ""mozzarella peyniri"", ""parmesan peyniri"",""Yeşil Soğan"")",5,21,627.7,24.9,13,203,848.9,13.7,0.6,2,57.9,"C (""Büyük bir tavada 2 çorba kaşığı tereyağında mantar pişirin, sürekli olarak sürekli karıştırın."", ""Isıdan çıkarın; bir kenara koyun. Her tavuk göğsünü uzunlamasına ikiye bölün. Her tavuk parçasını iki yaprak balmumu arasına yerleştirinkağıt 1/8 \ kalınlığında, et tokmak veya oklava kullanarak. ""Orta ateşte her iki tarafta veya altına kadar 3 ila 4 dakika. "","" Tavuğu hafif yağlanmış 13x9 \ ""pişirme kabına, üst üste binen kenarlara yerleştirin."",,
""Kalan tavuk ve tereyağı ile prosedürü tekrarlayın."", ""Tavada Tavan Damaları Rezerv. Tavuk üzerine ayrılmış mantar serpin."", Tavaya şarap ve et suyu ekleyin. Kaynamaya getirin; ısıyı azaltın ve pişirin, açığa çıkar, 10 dakika, 10 dakika,ara sıra karıştırın.5 1/2 \ ""1 ila 2 dakika veya kızarana kadar ısıdan uzakta."")"
50,Prato Bisküvi,PT1H10M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/50/picyuYoeC.jpg""",Tatlı,"C (""Kurabiye ve Brownie"", ""Avrupa"", ""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""un"", ""şeker"", ""kabartma tozu"", ""tuz"", ""yumurta"", ""vanilya"", ""yumurta"", ""su"")",4.5,2,89.4,2.6,0.3,16.6,23.5,14.5,0.8,7.3,2.3,"C (""Yumurta yıkama 1 yumurta, büyük 1 çay kaşığı su, kürek eki ile donatılmış bir elektrikli karıştırıcının kasesinde un, şekeri, kabartma tozunu ve tuzu birleştirilene kadar tuzu karıştırır."", ""Küçük kase, tüm yumurtaları, sarıları, vanilyayı ve badem özütünü çırpın, karışımı un karışımına ekleyin, bir hamur oluşana kadar atın ve bademlere karıştırın. "","" Hamuru hafifçe dışarı çevirinUnlu yüzey, birkaç kez yoğurun ve dördüncü sıraya bölün. "",
""2 büyük tereyağlı ve unlu fırın tepsisi üzerinde çalışarak, un elleri her bir hamur parçasını 11 inç uzunluğunda ve 2 inç genişliğinde düzleşmiş bir kütük haline getirin, kütükleri çarşafta en az 3 inç arayla düzenleyin ve yumurta yıkama ile fırçalayın"","" Kütükleri önceden ısıtılmış 350F fırında 35 dakika pişirin ve 10 dakika boyunca raflardaki fırın tepsisinde soğumalarını bekleyin. "","" Bir kesme tahtasında, çapraz günlükleri çapraz olarak 3/4 \ 'gibi kesin. ""İnç dilimleri, biscotti'yi düzenleyin, kenarları kes, fırın tepsisine kesin ve 350F fırında her iki tarafta 5 ila 7 dakika veya soluk altın olana kadar pişirin. "",
""Biscotti'yi soğutmak ve hava geçirmez kaplarda saklamak için raflara aktarın."")"
51,Chai çayı,PT40M,character(0),İçecek,"C (""ücretsiz ..."", ""<60 dakika"")","C (""su"", ""siyah çay"", ""tarçın çubuğu"", ""süt"", ""şeker"", ""bal"", ""kakule baklaları"", ""karabiber"", ""yıldız anason"", ""bütün karanfil"", ""bütünkişniş tohumu "")",3,1,69.2,3.8,2.1,12.8,53.2,6,0.7,0,3.5,"C (""Tencerede kaynamaya su ve baharat getirin."", ""Isıyı azaltın, örtün ve 20 dakika pişirin."", ""Teabags ve süt ekleyin, 3-5 dakika kaynatın."", ""Tat için tatlandırma ekleyin., ""(Çay otururken daha spicier olur, baharatları zorlamak isteyebilir)."")"
52,Cafe Cappuccino,PT5M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/52/picAkC0UW.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/52/piccYWEE1.jpg"")",İçecek,"C (""Düşük Kolesterol"", ""Yüksek Protein"", ""Sağlıklı"", ""Yüksek ..."", ""<15 dakika"", ""büyük gruplar için"", ""Cook Yok"", ""Kolay"")","C (""Anında Kahve"", ""Şeker"", ""Yağsız kuru süt katı"")",5,1,62.2,0.1,0,1.3,36.6,12.8,0,11.8,2.7,"C (""Malzemeleri karıştırın."
53,Jimmy G'nin havuç pastası,PT1H50M,character(0),Tatlı,"C (""ananas"", ""tropikal meyveler"", ""meyve"", ""hafta içi"", ""fırın"", ""<4 saat"")","C (""çok amaçlı un"", ""şeker"", ""kabartma tozu"", ""kabartma tozu"", ""beş baharat baharat"", ""havuç"", ""ceviz"", ""ananas"", ""hindistancevizi"", ""raisins"".""elma püresi"", ""yumurta"")",3,1,372.9,10.6,3.2,62,190,66.2,3.4,40.9,6.6,"C (""Gres ve Hafif Un 2 9x1 1/2 inç yuvarlak pişirme tavaları veya bir 13x9x2 inç pişirme tavası veya yağlar.Soda ve 5 baharat baharat. "","" Havuç, yağ, yumurta, hindistancevizi ekleyin. "").
""10 dakika boyunca tel raflar üzerinde serin tabakalı kekler."", ""Tavalardan çıkarın."", ""Tel raflarda iyice soğutun."", ""Veya 13x9 inç teneke kutu bir tel ızgara üzerine tava; iyice soğutun."", ""Krem peynir buzlanma ile don. "","" Buzdolabında örtün ve saklayın. "")"
54,Havuç kek,PT1H35M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/54/picQ2X4D8.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/54/pic3oloIV.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/54/picf0dw0o.jpg"")",Tatlı,"C (""Sebze"", ""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""havuç"", ""yumurta"", ""beyaz şeker"", ""çok amaçlı un"", ""kabartma tozu"", ""karbonat"", ""tarçın"", ""tuz"", ""hindistan cevizi"", ""altın kuru üzüm"", ""Şekerleme şekeri "","" krem ​​peynir "","" açık mısır şurubu "","" vanilya özü "")",5,17,522.6,27.1,4.9,69.8,534.8,67,1.6,47.9,5,"C (""Yumurtaları, yağları ve beyaz şekeri bir araya getirin. Otuz saniye karıştırın.Malzemeleri iyice karıştırın.Soğutuldu.
)"
55,Betty Crocker'ın Güneybatı Guacamole Dip,PT2H5M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/55/piclZzIyA.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/55/picMUqRBi.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/55/picmeltus.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/55/picO6xTtc.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/55/pic1hlVfW.jpg""
)",Güneybatı ABD,"C (""Meksika"", ""Düşük Protein"", ""Düşük Kolesterol"", ""Sağlıklı"", ""Hafta Gecesi"", ""Aşçı Yok"", ""<4 saat"", ""Kolay"")","C (""Avokado"", ""Domates"", ""Tuz"", ""Sarımsak"", ""Kireç Suyu"")",5,4,415.9,36.9,5.4,0,310.6,24.9,17.3,2.8,5.5,"C (""Avokadoları topaklayana kadar soyun ve ezin."", ""Kalan malzemeleri ekleyin ve 1 - 2 saat soğutun."")"
56,Ayran turtası,PT1H20M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/nTwHmSmmRqGCr5HAUapC_pie-1194.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/KVgOoNMtRF6wvr5F2LN8_IMG_20180506_232451.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/56/FNPRvh8RVDt87oJMvdaQ_166757453857297.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/a_270/v1/img/recipes/56/YrLhorGAT1ifQL8kR6Wi_image.jpg?rotate=270"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/picJXAlyG.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/56/JOBnvLyxTLOaUX9iAHwY_10158835129563134.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/56/ZdWr5wSqTXxLp9gQKZva_6177182B-027F-47EE-9C80-39990213CCFC.jpeg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/56/VZPyxCFZRGDdqWjVI3Ig_0553DC1D-4ACE-4409-9EDD-5E05816DABF8.jpeg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/56/PqvYaX51TkK0ftMAzQpW_SPhotoEditor-20180123_200317.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/J2tzJWCfRymRlQleEd6y_pie-1181.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/LOQPyV1SkSvINuu2lHnQ_pie-1178.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/FKfvNy09TZOJZXhks55M_image.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/WcvltJdQpaBj0VuIwkRM_20150221_185141.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/pfKfVg22RWae0KXp4Zxx_IMG_20150221_124006.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/picJEONrC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/picrMc1hm.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/picI0FnqN.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/picm865Ry.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/picpY7xxC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/picG0knyL.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/picMujOhS.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/6mu4U7FdQvSbUJcZsfnb_2285843731647190.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/56/irAZOAxdSjOqcEnJuVTG_2285843731647190.jpg"",
""https://img.sndimg.com/food/image/upload/v1/img/feed/56/pzhS4q7QKSMqZASDBtNB_IMG_20180506_232451.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/56/Vg7ihmiYSTeiZMT2CpTQ_Buttermilk%20pie.JPG"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/56/M3067khQQjC4cYTLtBSM_20170312_211847.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/NNse5q3TRZum6MXQVNya_IMG_6814.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/56/pick370mI.jpg""
)",Kek,"C (""tatlı"", ""fırın"", ""<4 saat"", ""kolay"")","C (""tereyağı"", ""margarin"", ""şeker"", ""un"", ""yumurta"", ""tuz"", ""vanilya"", ""ayran"")",5,171,395.9,19.1,9.8,101.5,269.8,52.2,0.7,39.9,5,"C (""Fırını 400 ° F'ye önceden ısıtın."", ""Tereyağını ve şekeri ışığa kadar birlikte çırpın."", ""Yumurtaları ekleyin ve çırpın; sonra vanilya ile çırpın."", ""Kuru malzemeleri eleyin ve alternatif olarak meyilli ekleyinButtermilk ile pürüzsüz olana kadar çırpın.Eklenen bir bıçak temiz olmalı. "","" Bence hala sıcak değil.
)"
57,Siyah fasulye salsa,PT10M,character(0),Denizler,"C (""Siyah Fasulye"", ""Fasulye"", ""Meksika"", ""Düşük Kolesterol"", ""Sağlıklı"", ""<15 dakika"", ""Cook Yok"", ""Kolay"")","C (""Siyah Fasulye"", ""Domates"", ""Roma Domates"", ""Yeşil Soğan"", ""Sarımsak"", ""Kişniş"", ""Beyaz Biber"")",3,1,114.3,3.8,0.5,0,3.7,15.6,5.5,1.4,5.4,"C (""Tüm malzemeleri bir kasede birleştirin."", ""Tortilla cipsleriyle servis yapın."")"
58,Az yağlı bordo sığır eti ve sebze güveç,PT2H44M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/58/picnE8qoe.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/58/picwiayaY.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/58/picAaGXgc.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/58/picD2ey4Z.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/58/picKtSTwb.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/58/picY2Aqui.jpg"")",Güveç,"C (""sebze"", ""et"", ""düşük kolesterol"", ""sağlıklı"", ""ücretsiz ..."", ""hafta içi"", ""<4 saat"")","C (""sığır eti göz turu"", ""kurutulmuş kekik yaprakları"", ""tuz"", ""biber"", ""servis yapmaya hazır sığır eti suyu"", ""bordo şarap"", ""sarımsak"", ""dondurulmuş şeker çıtçıt bezelye"""")",4.5,7,280.1,6,1.5,66.9,591.5,22.4,6.1,9.2,29.8,"C (""Sığır etinden yağ dökün, 1 inç parçalar halinde kesin."", ""Hollandalı fırında, sıcak olana kadar orta yüksek av üzerinde yağ ısıtın. Sığır eti (bir seferde yarısı) ekleyin (bir seferde yarısı) ve ara sıra karıştırarak.""Damalar. "","" Kekik, tuz ve karabiber ile. ""Havuç ve soğan ekleyin. ""Şeker Snap bezelye. "",
""Isıyı orta seviyeye düşürün ve 3 ila 4 dakika veya bezelye ısıtılana kadar pişirin."")"
59,Lou'nun muhteşem bruschetta,PT40M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/59/pickKDLXe.jpg""",Sebze,"C (""Avrupa"", ""Düşük Kolesterol"", ""Sağlıklı"", ""Bahar"", ""Yaz"", ""<60 dakika"", ""Fırın"")","C (""Fransız Baget"", ""Tereyağı"", ""Sarımsak Tozu"", ""Ricotta Peyniri"", ""Parmesan Peyniri"", ""Tuz"", ""Domates"", ""Zeytinyağı"", ""Taze Fesleğen Yaprakları"")",5,4,221.5,6.5,2.5,11.8,367.8,32.5,2.5,1.8,8.1,"C (""Bagetleri dilimlere kesin."", ""Tereyağı ve daha sonra her parça sarımsak tozu serpin ve hafifçe kahverengi olana kadar pişirin."", ""Sarımsak tozu, parmesan peyniri ve tuzu ricotta peynirinde, hoş bir karma tadı kadar karıştırın."","" Küçük küplerde zar domates, zeytinyağı ve küçük fesleğen yaprakları ekleyin, ince şeritler halinde kesilmiş. "","" Ricotta karışımını soğutulmuş sarımsak ekmek dilimlerine cömertçe yayın. ""10 dakika boyunca 350F'de pişirin. "","" Keyfini çıkarın! "")"
60,Yaban mersini tatlısı,PT35M,character(0),Tatlı,"C (""Meyveler"", ""Meyve"", ""<60 dakika"", ""Fırın"")","C (""bisquick fırın karışımı"", ""şeker"", ""tereyağı"", ""margarin"", ""yumurta"", ""dondurulmuş yaban mersini"", ""bisquick fırın karışımı"", ""şeker"", ""firma tereyağı"", ""margarin"")",3,1,381.1,17.3,8.8,62.1,437.6,54.5,1.6,36.9,3.9,"C (""Fırını 400 dereceye kadar ısıtın."", ""2 su bardağı pişirme karışımı, 1/2 su bardağı şeker, 1/2 su bardağı tereyağı ve yumurta sarısı karıştırın.""10 dakika pişirin.)"
61,Brownie kalp pastası,PT1H17M,character(0),Tatlı,"C (""Hafta Gecesi"", ""Fırın"", ""<4 saat"")","C (""kahverengi şeker"", ""tereyağı"", ""vanilya"", ""yumurtalar"", ""çok amaçlı un"", ""tuz"", ""beyaz çikolata"", ""tereyağı"", ""ekşi krema"")",2,4,4713.8,286.5,144.2,1097.5,2157.8,509.9,29,392.5,71.7,"C (""Kek: Gres 5 su bardağı kalp şeklindeki tava; şekersiz kakao ile toz"", ""toz ve bir kenara koyun. Kase içinde, kahverengi şeker, tereyağı ve vanilya karıştırın; tekerlekte yumurta ekleyin, tahta kaşıkla iyi atın.her ilave. ""350xf fırında 35 ila 40 dakika veya sadece arpa firması dokunuşa kadar pişirmeyi önleyin.
""Tavada 10 dakika soğumaya bırakın; rafa çıkın ve tamamen soğumaya bırakın."", ""Buzlanma: Çift kazanın üstünde, kaynama yapmamak, su, beyaz çikolatayı tereyağlı eritmek."" (Alternatif olarak, mikrodalgadaÇanak, 1 ila 2 dakika veya yumuşayana kadar mikrodalga.) Isıdan çıkarın ve pürüzsüz ve harmanlanıncaya kadar soğutun.Soğutulmuş kek: kaka üzerine cazip desen serpin. ""
)"
62,"Siyah fasulye, mısır ve domates salatası",PT25M,character(0),Siyah fasulye,"C (""mısır"", ""fasulye"", ""sebze"", ""düşük kolesterol"", ""sağlıklı"", ""ücretsiz ..."", ""bahar"", ""yaz"", ""<30 dakika"", ""kolay"")","C (""Taze Limon Suyu"", ""Zeytin Yağı"", ""Siyah Fasulye"", ""Taze Mısır Çekirdekleri"", ""Erik Domates"", ""Scoallion"", ""Taze Maydanoz Yaprakları"", ""Cayenne"", ""Boston Fil yaprakları"")",5,23,407.8,15.4,2.3,0,20,55.8,16.6,4.3,17.1,"C (""Bir kasede limon suyunu, yağ ve tuzu tatmak için çırpın.Lezzetlerin gelişmesi için 15 dakika. "","" Marul ve Salatası ile Çizgi 2 Plakaları Aralarında Bölün. "")"
63,Lahana ve sosis çorbası,PT40M,character(0),<60 dakika,Na,"C (""Zeytinyağı"", ""İtalyan sosis"", ""sarımsak"", ""kırmızı biber pulları"", ""tuz"", ""karabiber"", ""güneşte kurutulmuş domates"", ""beyaz şarap"", ""lahana"")",5,4,586.1,38.7,12.3,71.9,2020.8,26.1,3.5,11.6,30.2,"C (""Orta bir stok veya Hollandalı Fırın Isı zeytinyağında, yüksek ateşte ve 3 dakika boyunca sosis sote et.Güneş kurutulmuş domatesler. "","" Soğanlar yumuşak olana kadar ısıyı orta yüksekliğe indirin, yaklaşık 3 - 5 dakika. "","" Şarabı karıştırın ve 2 dakika pişirin. "","" Lahana, ayrılmış sosis ve tavuk stoğu ekleyin. "", ""kaynatın, ısıyı azaltın ve 15 dakika pişirin."", "" - - - - - - - - - - - - - - - - - - Notlar: Hizmet etmek için bir parça sarımsak tostu yerleştirinÜstte kase ve kepçe çorbası. ""
)"
64,Badem pound kek,PT1H15M,character(0),Tatlı,"C (""meyve"", ""fındık"", ""hafta içi"", ""fırın"", ""<4 saat"")","C (""tereyağı"", ""badem macun"", ""şeker"", ""yumurta"", ""un"", ""mısır nişastası"", ""kabartma tozu"", ""süt"")",4.5,3,408.5,17.9,9,118.9,159.4,56,1.3,29,6.9,"C (""Fırını 350 dereceye kadar Fahrenheit'e önceden ısıtın."", ""Kremalı tereyağı ve badem macunu kabarık olana kadar."", ""Şeker ekleyin, yavaş yavaş yumurta ekleyin, birer birer ekleyin.Alternatif olarak süt. "","" 1 saat boyunca yağlanmış 9x5 somun tavada pişirin. "","" Bundt tavası için çift tarif ve 75 dakika pişirin. "","" Tavada 10 dakika serin, sonra tamamen dışarı çıkın ve soğutun. "","" Hizmet etPudra şekeri, turuncu sır veya çikolata sır ile. "")"
66,Siyah kahve barbekü sosu,PT30M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/66/pic6Ysx4x.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/66/picknLY3c.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/66/piclB5wbq.jpg"")",Laktoz Ücretsiz,"C (""düşük protein"", ""düşük kolesterol"", ""sağlıklı"", ""ücretsiz ..."", ""<30 dakika"", ""kolay"")","C (""demlenmiş kahve"", ""ketçap"", ""kırmızı şarap sirkesi"", ""koyu kahverengi şeker"", ""soğan"", ""sarımsak karanfilleri"", ""koyu pekmez"", ""sıcak kuru hardal"", ""worcestershire sosu"", ""kimyon"","" biber tozu "")",5,19,772,3.9,0.5,0,2241.9,189.6,6.4,164.3,7,"C (""Bir tencerede tüm malzemeleri birleştirin ve 20 dakika boyunca düşük ateşte pişirin."", ""Soğuk, daha sonra pürüzsüz olana kadar bir karıştırıcı veya mutfak robotunda püre yapın."", ""Bu buzdolabında 2 haftaya kadar saklanabilir.kapalı bir kap. "")"
67,Bourbon cevizli kek,PT2H,character(0),Tatlı,"C (""meyve"", ""fındık"", ""hafta içi"", ""fırın"", ""<4 saat"")","C (""tereyağı"", ""şeker"", ""yumurta"", ""kek unu"", ""kabartma tozu"", ""tuz"", ""hindistan cevizi"", ""ekşi krema"", ""burbon"", ""pudra şekeri"",""Bourbon"", ""Su"")",5,1,697.7,31.7,13.6,143.6,441.9,91.2,1.9,62.6,7.8,"C (""Tereyağı ve şekeri elektrikli karıştırıcı kasesinde birleştirin ve hafif ve kabarık olana kadar karıştırın."", ""Birer birer yumurta ekleyin, sürekli atın."", ""Un, kabartma tozu, tuz ve hindistan cevizi.""Ekşi krem ​​ve burbon karıştırın.Yaklaşık bir saat 30 dakika. "","" Doneness için ilk saat 15 dakika sonra keki sık sık test edin. "","" Kek kirpik üzerine çıkmadan önce tavada 15 dakika boyunca serinleyin. "",
""Sır hazırlamak, şeker ve burbon'u birleştirmek."", ""Yavaş yavaş su eklerken karıştırın."", ""Karışımın çok ince olmasına izin vermeden dökülebilir bir sır yapmak için sadece yeterli su ekleyin."", ""Sıcak kekin üstüne sır dökünBırakın yanlara damlatın. "")"
68,Chicago tarzı pizza,PT3H13M,character(0),Hafta Gecesi,"C (""Fırın"", ""<4 saat"")","C (""kuru maya"", ""su"", ""şeker"", ""tuz"", ""un"", ""mısır unu"", ""mozzarella peyniri"", ""kekik"", ""biber"", ""yeşil biber"", ""mantar"", ""Parmesan peyniri "")",4,10,471.4,24.5,10.1,55,990,41.1,1.9,2.5,20.9,"C (""Kabuk için, mayayı suda çözün."", ""Şeker, tuz ve 2 yemek kaşığı yağ ekleyin."", ""Yumuşak bir hamur yapmak için unu karıştırın."", ""İyi unlanmış tahtaya dön."", ""3 dakika.""Yumruk hamurunu aşağı; tavanın dibine basın."", ""30 dakika yükselsin."", ""Tekrar yumruklayın, hafifçe zeytinyağı ile kaplayın."", ""Ayrılıncaya kadar yaklaşık 10 dakika boyunca 450 derece pişirin.5 dakika kadar sonra.) Peynir hamurun üzerine düzenleyin. "",
""Pepperoni, zeytin, biber ve mantarları peynirin üzerine yerleştirin. Pizza sosu yay. Kekik, ezilmiş biber ve parmesan peyniri serpin. Pizza fırına koyun ve peynir eriyene ve kabuk altın olana kadar 450 derecede pişirin (yaklaşık 20 ila 25 dakika)8 dilim yapar. """
